Unnamed: 0.1,Unnamed: 0,Text,Sentiment,Timestamp,User,Platform,Hashtags,Retweets,Likes,Country,Year,Month,Day,Hour
1308,1308,Lost my keys again.,neutral,2023-08-13 21:00:00,User9,Instagram,#Life #Travel #Happy,76,372,Australia,2023,8,13,21
1309,1309,Just finished reading a book.,negative,2023-03-23 02:00:00,User12,Facebook,#Travel #Sad #Happy,99,26,Canada,2023,3,23,2
1310,1310,Went for a long walk.,negative,2023-05-27 18:00:00,User19,Facebook,#Happy #Chill #Travel,88,97,Australia,2023,5,27,18
1311,1311,Enjoyed a delicious meal.,negative,2023-01-10 13:00:00,User3,Twitter,#Fun,63,266,Canada,2023,1,10,13
1312,1312,Watched a new movie.,neutral,2023-05-02 04:00:00,User12,Instagram,#Friends #Travel,86,368,USA,2023,5,2,4
1313,1313,Stuck in traffic for hours.,neutral,2023-10-14 08:00:00,User9,Twitter,#Food #Travel,36,153,India,2023,10,14,8
1314,1314,Had a great day at the beach!,neutral,2023-10-14 06:00:00,User15,Instagram,#Food #Happy #Travel,8,344,UK,2023,10,14,6
1315,1315,Bought a new gadget.,negative,2023-12-06 11:00:00,User6,Facebook,#Happy #Chill,28,369,Canada,2023,12,6,11
1316,1316,Excited for the weekend!,negative,2023-02-21 09:00:00,User7,Instagram,#Fun #Travel,63,74,Australia,2023,2,21,9
1317,1317,Just finished reading a book.,negative,2023-04-19 21:00:00,User9,Instagram,#Food #Friends,82,97,UK,2023,4,19,21
1318,1318,Watched a new movie.,negative,2023-12-14 18:00:00,User10,Instagram,#Sad,97,290,India,2023,12,14,18
1319,1319,Met some old friends today.,negative,2023-05-22 14:00:00,User12,Instagram,#Food #Sad,11,113,India,2023,5,22,14
1320,1320,Missed my train this morning.,negative,2023-12-08 13:00:00,User3,Twitter,#Work #Food,8,463,USA,2023,12,8,13
1321,1321,Bought a new gadget.,positive,2023-01-29 11:00:00,User14,Facebook,#Fun,29,470,Australia,2023,1,29,11
1322,1322,Lost my keys again.,negative,2023-03-31 07:00:00,User16,Instagram,#Travel,6,7,Australia,2023,3,31,7
1323,1323,Nothing much happened today.,positive,2023-03-13 00:00:00,User7,Facebook,#Happy,83,397,India,2023,3,13,0
1324,1324,Had a great day at the beach!,neutral,2023-03-19 07:00:00,User10,Instagram,#Chill #Food,60,470,Australia,2023,3,19,7
1325,1325,Nothing much happened today.,positive,2023-08-14 12:00:00,User5,Twitter,#Chill,16,57,India,2023,8,14,12
1326,1326,Feeling grateful today.,negative,2023-12-30 21:00:00,User20,Facebook,#Family #Life,90,94,India,2023,12,30,21
1327,1327,Cooked a new recipe.,negative,2023-09-17 20:00:00,User11,Instagram,#Fun,37,393,UK,2023,9,17,20
1328,1328,Enjoyed a delicious meal.,neutral,2023-01-19 09:00:00,User18,Facebook,#Life #Friends #Sad,35,496,Australia,2023,1,19,9
1329,1329,Bought a new gadget.,negative,2023-07-19 23:00:00,User17,Instagram,#Happy,43,194,USA,2023,7,19,23
1330,1330,Lost my keys again.,negative,2023-11-27 14:00:00,User13,Instagram,#Friends #Chill #Food,74,153,UK,2023,11,27,14
1331,1331,Enjoyed a delicious meal.,positive,2023-02-13 10:00:00,User14,Instagram,#Family,62,326,UK,2023,2,13,10
1332,1332,Nothing much happened today.,neutral,2023-10-27 01:00:00,User15,Twitter,#Chill #Work,88,353,India,2023,10,27,1
1333,1333,Stuck in traffic for hours.,positive,2023-09-26 08:00:00,User2,Facebook,#Travel #Food #Happy,86,313,India,2023,9,26,8
1334,1334,Lost my keys again.,neutral,2023-04-28 09:00:00,User17,Twitter,#Food #Chill,44,347,USA,2023,4,28,9
1335,1335,Looking forward to tomorrow.,negative,2023-12-04 22:00:00,User14,Facebook,#Food #Happy #Family,36,47,UK,2023,12,4,22
1336,1336,Just finished reading a book.,positive,2023-11-17 02:00:00,User19,Twitter,#Food #Friends #Travel,52,142,Australia,2023,11,17,2
1337,1337,Had a great day at the beach!,positive,2023-07-10 01:00:00,User10,Instagram,#Friends #Chill,97,66,India,2023,7,10,1
1338,1338,Just finished reading a book.,neutral,2023-09-19 04:00:00,User9,Instagram,#Work #Sad,76,312,India,2023,9,19,4
1339,1339,Nothing much happened today.,neutral,2023-11-28 23:00:00,User18,Twitter,#Chill,29,29,UK,2023,11,28,23
1340,1340,Had a disappointing experience.,positive,2023-05-20 10:00:00,User13,Instagram,#Life #Work,15,159,India,2023,5,20,10
1341,1341,Lost my keys again.,positive,2023-07-17 06:00:00,User20,Facebook,#Work,14,271,USA,2023,7,17,6
1342,1342,Stuck in traffic for hours.,negative,2023-09-15 15:00:00,User7,Facebook,#Chill #Fun #Friends,8,4,UK,2023,9,15,15
1343,1343,Work was exhausting.,neutral,2023-09-11 16:00:00,User11,Facebook,#Food,47,77,USA,2023,9,11,16
1344,1344,Looking forward to tomorrow.,positive,2023-01-02 01:00:00,User17,Twitter,#Happy #Fun,40,317,USA,2023,1,2,1
1345,1345,Cooked a new recipe.,positive,2023-11-02 08:00:00,User12,Twitter,#Food #Chill,51,391,USA,2023,11,2,8
1346,1346,Feeling grateful today.,positive,2023-07-31 06:00:00,User2,Facebook,#Friends #Life,25,444,USA,2023,7,31,6
1347,1347,Had a disappointing experience.,neutral,2023-07-28 17:00:00,User6,Twitter,#Travel #Happy #Chill,66,436,USA,2023,7,28,17
1348,1348,Went for a long walk.,neutral,2023-12-04 05:00:00,User16,Twitter,#Travel #Work,36,130,Canada,2023,12,4,5
1349,1349,Had a great day at the beach!,positive,2023-06-16 19:00:00,User17,Instagram,#Chill #Life #Work,17,232,USA,2023,6,16,19
1350,1350,Feeling grateful today.,negative,2023-08-03 20:00:00,User7,Instagram,#Fun,58,226,Canada,2023,8,3,20
1351,1351,Lost my keys again.,positive,2023-12-23 20:00:00,User15,Instagram,#Life #Chill,7,405,Australia,2023,12,23,20
1352,1352,Excited for the weekend!,negative,2023-11-18 05:00:00,User19,Facebook,#Family #Work,89,328,USA,2023,11,18,5
1353,1353,Watched a new movie.,neutral,2023-03-15 21:00:00,User20,Facebook,#Food #Work #Friends,6,232,Australia,2023,3,15,21
1354,1354,Nothing much happened today.,positive,2023-07-14 17:00:00,User1,Facebook,#Happy #Life #Friends,31,379,UK,2023,7,14,17
1355,1355,Missed my train this morning.,neutral,2023-07-09 06:00:00,User13,Facebook,#Fun,11,478,Australia,2023,7,9,6
1356,1356,Lost my keys again.,negative,2023-05-12 21:00:00,User13,Facebook,#Work,63,371,India,2023,5,12,21
1357,1357,The weather is amazing today.,positive,2023-10-26 00:00:00,User1,Twitter,#Life #Chill,62,278,Canada,2023,10,26,0
1358,1358,Work was exhausting.,positive,2023-03-31 13:00:00,User1,Facebook,#Family #Friends #Happy,15,12,Australia,2023,3,31,13
1359,1359,Watched a new movie.,neutral,2023-12-31 16:00:00,User17,Twitter,#Sad #Work,91,63,India,2023,12,31,16
1360,1360,Met some old friends today.,positive,2023-09-05 02:00:00,User7,Instagram,#Work #Chill #Life,9,270,USA,2023,9,5,2
1361,1361,Work was exhausting.,negative,2023-05-11 17:00:00,User9,Facebook,#Chill,14,301,India,2023,5,11,17
1362,1362,Missed my train this morning.,positive,2023-12-21 04:00:00,User1,Twitter,#Travel #Happy,21,281,UK,2023,12,21,4
1363,1363,Had a disappointing experience.,negative,2023-03-17 14:00:00,User8,Instagram,#Friends #Work,88,61,Canada,2023,3,17,14
1364,1364,Missed my train this morning.,positive,2023-05-18 11:00:00,User13,Instagram,#Happy,7,225,Canada,2023,5,18,11
1365,1365,Nothing much happened today.,positive,2023-11-23 20:00:00,User18,Instagram,#Food,55,352,Australia,2023,11,23,20
1366,1366,Stuck in traffic for hours.,neutral,2023-06-10 05:00:00,User18,Instagram,#Travel #Chill,60,315,Canada,2023,6,10,5
1367,1367,Watched a new movie.,positive,2023-12-28 13:00:00,User16,Instagram,#Happy #Friends,33,70,Canada,2023,12,28,13
1368,1368,Watched a new movie.,neutral,2023-05-31 02:00:00,User13,Twitter,#Travel #Friends,55,285,India,2023,5,31,2
1369,1369,Looking forward to tomorrow.,positive,2023-09-29 11:00:00,User9,Twitter,#Happy #Chill,36,363,India,2023,9,29,11
1370,1370,Enjoyed a delicious meal.,neutral,2023-10-28 22:00:00,User3,Facebook,#Food #Work #Fun,8,480,Australia,2023,10,28,22
1371,1371,Met some old friends today.,positive,2023-06-03 05:00:00,User9,Instagram,#Fun #Life,34,475,UK,2023,6,3,5
1372,1372,Watched a new movie.,neutral,2023-04-20 15:00:00,User9,Twitter,#Sad #Fun #Food,73,227,USA,2023,4,20,15
1373,1373,The weather is amazing today.,positive,2023-02-23 23:00:00,User5,Facebook,#Friends #Happy #Fun,2,103,Canada,2023,2,23,23
1374,1374,Feeling a bit under the weather.,neutral,2023-11-09 11:00:00,User12,Twitter,#Chill #Happy,99,174,India,2023,11,9,11
1375,1375,Work was exhausting.,negative,2023-01-13 22:00:00,User20,Twitter,#Work #Life,44,410,India,2023,1,13,22
1376,1376,Had a disappointing experience.,negative,2023-04-03 12:00:00,User11,Twitter,#Sad #Work #Life,60,93,India,2023,4,3,12
1377,1377,Had a disappointing experience.,neutral,2023-09-27 10:00:00,User6,Instagram,#Life #Work #Fun,77,145,Australia,2023,9,27,10
1378,1378,Feeling grateful today.,negative,2023-05-27 18:00:00,User6,Twitter,#Fun,62,353,Canada,2023,5,27,18
1379,1379,Enjoyed a delicious meal.,positive,2023-09-19 20:00:00,User2,Twitter,#Friends #Happy,17,216,UK,2023,9,19,20
1380,1380,Met some old friends today.,positive,2023-03-22 14:00:00,User17,Instagram,#Family #Sad,41,360,Canada,2023,3,22,14
1381,1381,Had a great day at the beach!,neutral,2023-04-11 10:00:00,User18,Instagram,#Happy #Fun #Food,8,448,Australia,2023,4,11,10
1382,1382,Just finished reading a book.,neutral,2023-02-04 10:00:00,User9,Facebook,#Life,85,396,Canada,2023,2,4,10
1383,1383,Had a disappointing experience.,negative,2023-11-17 13:00:00,User12,Facebook,#Fun #Work,39,0,UK,2023,11,17,13
1384,1384,Watched a new movie.,negative,2023-03-13 08:00:00,User1,Facebook,#Fun,62,472,Canada,2023,3,13,8
1385,1385,Just finished reading a book.,negative,2023-10-18 08:00:00,User2,Twitter,#Happy #Sad #Fun,26,270,USA,2023,10,18,8
1386,1386,Had a great day at the beach!,positive,2023-09-11 18:00:00,User5,Instagram,#Life #Work #Family,79,53,USA,2023,9,11,18
1387,1387,Just finished reading a book.,positive,2023-09-26 14:00:00,User7,Facebook,#Travel #Sad,98,116,USA,2023,9,26,14
1388,1388,Excited for the weekend!,neutral,2023-01-30 23:00:00,User16,Facebook,#Food #Happy,22,47,India,2023,1,30,23
1389,1389,Watched a new movie.,neutral,2023-09-07 08:00:00,User18,Facebook,#Happy #Fun,58,275,USA,2023,9,7,8
1390,1390,Missed my train this morning.,neutral,2023-03-09 12:00:00,User17,Facebook,#Happy #Food,82,154,UK,2023,3,9,12
1391,1391,Work was exhausting.,negative,2023-09-03 02:00:00,User5,Instagram,#Happy #Friends #Sad,38,498,USA,2023,9,3,2
1392,1392,Just finished reading a book.,positive,2023-10-17 12:00:00,User1,Twitter,#Food #Happy,84,390,Canada,2023,10,17,12
1393,1393,Nothing much happened today.,positive,2023-04-14 08:00:00,User10,Facebook,#Family #Life #Sad,30,51,India,2023,4,14,8
1394,1394,Went for a long walk.,positive,2023-09-21 20:00:00,User6,Facebook,#Fun,24,193,USA,2023,9,21,20
1395,1395,Nothing much happened today.,positive,2023-12-09 07:00:00,User14,Twitter,#Food,1,242,UK,2023,12,9,7
1396,1396,Just finished reading a book.,neutral,2023-12-04 08:00:00,User3,Facebook,#Life #Happy,66,383,UK,2023,12,4,8
1397,1397,Lost my keys again.,negative,2023-04-28 01:00:00,User11,Facebook,#Chill #Life #Sad,79,90,Canada,2023,4,28,1
1398,1398,Excited for the weekend!,positive,2023-08-26 14:00:00,User11,Instagram,#Travel,15,123,Australia,2023,8,26,14
1399,1399,Bought a new gadget.,negative,2023-08-27 06:00:00,User17,Facebook,#Chill #Food #Friends,30,70,India,2023,8,27,6
1400,1400,Looking forward to tomorrow.,neutral,2023-02-28 08:00:00,User18,Facebook,#Fun,37,149,India,2023,2,28,8
1401,1401,Went for a long walk.,negative,2023-02-07 23:00:00,User13,Facebook,#Sad,76,424,Australia,2023,2,7,23
1402,1402,Feeling a bit under the weather.,positive,2023-06-21 00:00:00,User18,Instagram,#Life #Work,32,378,UK,2023,6,21,0
1403,1403,Feeling a bit under the weather.,negative,2023-12-02 16:00:00,User7,Instagram,#Travel #Chill #Work,72,404,Australia,2023,12,2,16
1404,1404,Work was exhausting.,neutral,2023-01-14 06:00:00,User4,Twitter,#Sad #Life #Family,77,150,Australia,2023,1,14,6
1405,1405,Work was exhausting.,neutral,2023-06-09 23:00:00,User6,Facebook,#Life #Travel #Work,55,332,Canada,2023,6,9,23
1406,1406,The weather is amazing today.,negative,2023-11-20 17:00:00,User3,Twitter,#Happy #Fun,83,474,UK,2023,11,20,17
1407,1407,Feeling a bit under the weather.,neutral,2023-08-31 18:00:00,User15,Twitter,#Work #Happy,84,182,Canada,2023,8,31,18
1408,1408,Stuck in traffic for hours.,positive,2023-10-16 09:00:00,User14,Instagram,#Fun #Chill,93,4,India,2023,10,16,9
1409,1409,Missed my train this morning.,positive,2023-08-01 11:00:00,User9,Twitter,#Friends #Chill #Fun,79,4,UK,2023,8,1,11
1410,1410,Excited for the weekend!,negative,2023-08-09 05:00:00,User20,Instagram,#Travel,30,71,USA,2023,8,9,5
1411,1411,Feeling grateful today.,neutral,2023-05-23 19:00:00,User9,Facebook,#Sad #Fun #Happy,34,485,Australia,2023,5,23,19
1412,1412,Went for a long walk.,positive,2023-04-15 15:00:00,User7,Instagram,#Happy,53,172,Canada,2023,4,15,15
1413,1413,Enjoyed a delicious meal.,neutral,2023-09-16 13:00:00,User20,Twitter,#Travel #Sad #Food,29,245,India,2023,9,16,13
1414,1414,Excited for the weekend!,negative,2023-03-30 18:00:00,User7,Instagram,#Food,79,14,India,2023,3,30,18
1415,1415,The weather is amazing today.,positive,2023-03-14 20:00:00,User20,Twitter,#Work #Sad,38,436,Australia,2023,3,14,20
1416,1416,Just finished reading a book.,positive,2023-07-01 15:00:00,User1,Instagram,#Family #Happy #Chill,95,197,USA,2023,7,1,15
1417,1417,Bought a new gadget.,negative,2023-08-13 07:00:00,User5,Facebook,#Friends #Happy #Work,86,449,UK,2023,8,13,7
1418,1418,Had a productive meeting.,neutral,2023-05-31 22:00:00,User11,Twitter,#Work #Fun #Happy,47,122,Canada,2023,5,31,22
1419,1419,Just finished reading a book.,negative,2023-02-24 22:00:00,User9,Instagram,#Family #Chill #Travel,37,399,Canada,2023,2,24,22
1420,1420,Looking forward to tomorrow.,neutral,2023-08-09 21:00:00,User2,Facebook,#Food #Sad #Chill,47,252,UK,2023,8,9,21
1421,1421,Watched a new movie.,neutral,2023-12-10 20:00:00,User16,Facebook,#Family #Food,7,152,Australia,2023,12,10,20
1422,1422,Work was exhausting.,negative,2023-05-18 03:00:00,User14,Facebook,#Friends #Travel,95,17,USA,2023,5,18,3
1423,1423,Stuck in traffic for hours.,neutral,2023-07-19 15:00:00,User18,Twitter,#Family #Food,61,355,Australia,2023,7,19,15
1424,1424,Had a disappointing experience.,negative,2023-04-09 18:00:00,User10,Twitter,#Work,64,424,India,2023,4,9,18
1425,1425,Stuck in traffic for hours.,neutral,2023-10-16 21:00:00,User15,Instagram,#Sad #Family #Happy,64,22,UK,2023,10,16,21
1426,1426,Had a disappointing experience.,positive,2023-07-07 15:00:00,User8,Facebook,#Fun,46,237,Australia,2023,7,7,15
1427,1427,Just finished reading a book.,negative,2023-02-12 16:00:00,User5,Facebook,#Family #Chill,72,124,India,2023,2,12,16
1428,1428,Watched a new movie.,negative,2023-10-05 20:00:00,User2,Facebook,#Fun #Food #Life,13,64,Canada,2023,10,5,20
1429,1429,The weather is amazing today.,negative,2023-09-26 21:00:00,User7,Instagram,#Work,82,112,UK,2023,9,26,21
1430,1430,Excited for the weekend!,positive,2023-08-17 11:00:00,User17,Instagram,#Chill,70,54,USA,2023,8,17,11
1431,1431,Excited for the weekend!,negative,2023-08-28 18:00:00,User15,Twitter,#Chill #Work,52,9,Australia,2023,8,28,18
1432,1432,Missed my train this morning.,neutral,2023-07-04 04:00:00,User13,Instagram,#Friends #Family #Work,8,179,Canada,2023,7,4,4
1433,1433,Excited for the weekend!,negative,2023-03-20 11:00:00,User7,Facebook,#Food #Work #Family,66,144,USA,2023,3,20,11
1434,1434,Cooked a new recipe.,positive,2023-10-27 10:00:00,User4,Instagram,#Sad #Family #Travel,89,232,USA,2023,10,27,10
1435,1435,Excited for the weekend!,negative,2023-06-27 15:00:00,User17,Facebook,#Family,54,303,UK,2023,6,27,15
1436,1436,Stuck in traffic for hours.,negative,2023-01-01 01:00:00,User19,Facebook,#Work #Fun,98,165,UK,2023,1,1,1
1437,1437,Looking forward to tomorrow.,negative,2023-10-14 20:00:00,User16,Facebook,#Life #Sad,12,465,Australia,2023,10,14,20
1438,1438,Nothing much happened today.,positive,2023-05-31 12:00:00,User18,Twitter,#Fun #Sad #Travel,74,248,Australia,2023,5,31,12
1439,1439,Cooked a new recipe.,positive,2023-10-29 19:00:00,User9,Instagram,#Sad #Family #Happy,86,401,USA,2023,10,29,19
1440,1440,Nothing much happened today.,negative,2023-12-19 16:00:00,User20,Instagram,#Chill #Happy,37,220,USA,2023,12,19,16
1441,1441,Lost my keys again.,positive,2023-06-18 08:00:00,User19,Facebook,#Fun #Chill,91,318,Australia,2023,6,18,8
1442,1442,Just finished reading a book.,neutral,2023-07-21 11:00:00,User3,Instagram,#Happy #Work,93,295,USA,2023,7,21,11
1443,1443,Missed my train this morning.,neutral,2023-09-10 02:00:00,User10,Facebook,#Happy #Work,84,424,UK,2023,9,10,2
1444,1444,Just finished reading a book.,neutral,2023-07-07 22:00:00,User2,Instagram,#Family,21,493,Canada,2023,7,7,22
1445,1445,Feeling grateful today.,negative,2023-06-16 22:00:00,User8,Twitter,#Food #Work,65,280,USA,2023,6,16,22
1446,1446,Stuck in traffic for hours.,neutral,2023-04-18 04:00:00,User15,Instagram,#Family #Life,74,213,Australia,2023,4,18,4
1447,1447,Excited for the weekend!,negative,2023-01-31 03:00:00,User13,Facebook,#Friends #Work,27,315,UK,2023,1,31,3
1448,1448,Work was exhausting.,neutral,2023-05-30 22:00:00,User14,Facebook,#Food #Happy #Chill,34,463,Canada,2023,5,30,22
1449,1449,Excited for the weekend!,neutral,2023-07-03 16:00:00,User17,Facebook,#Fun #Family,66,138,Australia,2023,7,3,16
1450,1450,Excited for the weekend!,neutral,2023-04-11 14:00:00,User6,Instagram,#Life #Family,3,97,India,2023,4,11,14
1451,1451,The weather is amazing today.,negative,2023-03-18 15:00:00,User16,Instagram,#Happy,27,458,India,2023,3,18,15
1452,1452,Feeling a bit under the weather.,positive,2023-02-22 19:00:00,User7,Twitter,#Work,99,48,Australia,2023,2,22,19
1453,1453,Had a great day at the beach!,neutral,2023-08-09 09:00:00,User15,Instagram,#Fun #Friends #Sad,43,103,USA,2023,8,9,9
1454,1454,Met some old friends today.,neutral,2023-12-04 16:00:00,User19,Instagram,#Friends #Fun #Family,89,330,Australia,2023,12,4,16
1455,1455,Enjoyed a delicious meal.,negative,2023-12-08 23:00:00,User19,Twitter,#Work #Sad,50,171,UK,2023,12,8,23
1456,1456,Just finished reading a book.,neutral,2023-05-19 13:00:00,User9,Instagram,#Travel #Chill #Life,88,310,Canada,2023,5,19,13
1457,1457,Had a disappointing experience.,negative,2023-02-05 03:00:00,User18,Instagram,#Fun #Travel #Friends,83,233,USA,2023,2,5,3
1458,1458,Went for a long walk.,negative,2023-05-12 21:00:00,User16,Instagram,#Food #Life,91,369,UK,2023,5,12,21
1459,1459,Had a great day at the beach!,negative,2023-03-25 07:00:00,User15,Facebook,#Travel #Sad,99,133,Australia,2023,3,25,7
1460,1460,Had a great day at the beach!,neutral,2023-11-23 14:00:00,User16,Facebook,#Friends #Family,24,35,Australia,2023,11,23,14
1461,1461,Nothing much happened today.,neutral,2023-03-07 21:00:00,User12,Facebook,#Food,98,206,USA,2023,3,7,21
1462,1462,Cooked a new recipe.,positive,2023-02-12 18:00:00,User9,Instagram,#Food #Friends #Life,93,31,Australia,2023,2,12,18
1463,1463,Lost my keys again.,positive,2023-07-10 12:00:00,User6,Twitter,#Travel #Happy #Food,73,447,USA,2023,7,10,12
1464,1464,Had a disappointing experience.,neutral,2023-10-30 18:00:00,User1,Facebook,#Work #Life,100,261,USA,2023,10,30,18
1465,1465,Looking forward to tomorrow.,positive,2023-07-27 17:00:00,User8,Facebook,#Life #Food #Sad,4,230,UK,2023,7,27,17
1466,1466,Looking forward to tomorrow.,neutral,2023-07-19 06:00:00,User1,Facebook,#Food,17,464,Canada,2023,7,19,6
1467,1467,Had a productive meeting.,neutral,2023-12-19 08:00:00,User18,Twitter,#Fun #Life #Food,94,196,India,2023,12,19,8
1468,1468,Enjoyed a delicious meal.,negative,2023-07-26 11:00:00,User19,Twitter,#Work,83,477,Canada,2023,7,26,11
1469,1469,Nothing much happened today.,neutral,2023-08-01 05:00:00,User7,Facebook,#Travel,21,303,Canada,2023,8,1,5
1470,1470,Cooked a new recipe.,neutral,2023-12-16 22:00:00,User14,Instagram,#Chill,38,361,Australia,2023,12,16,22
1471,1471,Met some old friends today.,positive,2023-05-29 20:00:00,User13,Instagram,#Sad,13,470,USA,2023,5,29,20
1472,1472,Cooked a new recipe.,neutral,2023-10-13 18:00:00,User10,Twitter,#Life,34,199,Australia,2023,10,13,18
1473,1473,Had a great day at the beach!,negative,2023-10-21 11:00:00,User13,Instagram,#Friends #Travel,28,17,Canada,2023,10,21,11
1474,1474,Cooked a new recipe.,negative,2023-08-26 04:00:00,User7,Twitter,#Family,88,468,Canada,2023,8,26,4
1475,1475,Nothing much happened today.,positive,2023-03-15 03:00:00,User10,Instagram,#Work #Travel #Fun,50,127,UK,2023,3,15,3
1476,1476,Work was exhausting.,neutral,2023-04-01 09:00:00,User19,Facebook,#Work #Happy #Fun,6,163,India,2023,4,1,9
1477,1477,Excited for the weekend!,neutral,2023-01-01 02:00:00,User13,Twitter,#Friends,41,212,UK,2023,1,1,2
1478,1478,Cooked a new recipe.,positive,2023-04-26 08:00:00,User12,Twitter,#Travel #Family,82,240,Australia,2023,4,26,8
1479,1479,Feeling grateful today.,negative,2023-02-16 06:00:00,User12,Twitter,#Chill,44,376,Australia,2023,2,16,6
1480,1480,Met some old friends today.,neutral,2023-07-18 12:00:00,User6,Twitter,#Happy #Sad,38,364,USA,2023,7,18,12
1481,1481,Went for a long walk.,negative,2023-10-15 15:00:00,User6,Twitter,#Family #Food #Work,93,188,Australia,2023,10,15,15
1482,1482,Stuck in traffic for hours.,positive,2023-09-11 01:00:00,User1,Twitter,#Chill,42,258,Canada,2023,9,11,1
1483,1483,Bought a new gadget.,negative,2023-08-11 16:00:00,User5,Twitter,#Life #Family,61,439,Australia,2023,8,11,16
1484,1484,Met some old friends today.,positive,2023-04-25 14:00:00,User16,Instagram,#Life,64,343,India,2023,4,25,14
1485,1485,Met some old friends today.,negative,2023-07-01 01:00:00,User2,Twitter,#Work,86,151,Australia,2023,7,1,1
1486,1486,Work was exhausting.,positive,2023-02-23 11:00:00,User2,Twitter,#Sad,25,15,Australia,2023,2,23,11
1487,1487,Had a productive meeting.,negative,2023-01-24 14:00:00,User12,Instagram,#Travel #Fun,28,83,Canada,2023,1,24,14
1488,1488,Nothing much happened today.,positive,2023-09-17 14:00:00,User18,Instagram,#Fun,8,161,Canada,2023,9,17,14
1489,1489,Had a great day at the beach!,negative,2023-03-09 23:00:00,User5,Facebook,#Happy,16,326,Canada,2023,3,9,23
1490,1490,Just finished reading a book.,neutral,2023-06-26 13:00:00,User8,Twitter,#Family #Sad,40,262,Canada,2023,6,26,13
1491,1491,Stuck in traffic for hours.,negative,2023-09-28 00:00:00,User9,Twitter,#Travel #Happy,21,204,UK,2023,9,28,0
1492,1492,Bought a new gadget.,negative,2023-08-02 23:00:00,User17,Instagram,#Work #Chill #Sad,54,220,Australia,2023,8,2,23
1493,1493,Enjoyed a delicious meal.,neutral,2023-04-29 22:00:00,User5,Facebook,#Fun #Work #Family,6,426,India,2023,4,29,22
1494,1494,Nothing much happened today.,neutral,2023-12-27 22:00:00,User20,Facebook,#Chill,8,445,UK,2023,12,27,22
1495,1495,Met some old friends today.,negative,2023-06-19 05:00:00,User19,Twitter,#Life,69,67,UK,2023,6,19,5
1496,1496,Feeling grateful today.,neutral,2023-07-30 22:00:00,User16,Twitter,#Happy #Sad #Life,75,315,USA,2023,7,30,22
1497,1497,Cooked a new recipe.,positive,2023-05-01 21:00:00,User6,Twitter,#Work #Fun #Chill,21,146,India,2023,5,1,21
1498,1498,Excited for the weekend!,positive,2023-03-29 06:00:00,User11,Facebook,#Life #Food,8,287,Canada,2023,3,29,6
1499,1499,Enjoyed a delicious meal.,neutral,2023-03-02 06:00:00,User20,Facebook,#Travel #Family,58,378,USA,2023,3,2,6
